x,y
-3.615862620972237,2.997966647253236
-3.5804457088700588,3.542027118913934
-3.980491556261626,2.1314991415143685
-2.98219976444458,3.739175878214796
-3.5292370189649813,3.67825840865761
-3.8907447775109674,2.6060504578795287
-3.878526101939063,0.21405377945110615
-4.182142324632778,0.44376240063063843
-4.212117122418599,0.12018943427772122
-4.076663170487279,2.3100295852455885
-3.7285597720219,3.119273659534332
-3.792463437969943,0.004919525940088487
-4.3067360715539,1.8742892125500237
-4.188841503596402,1.0201733660850527
-3.9477701253126214,2.802152101412122
-3.9928389092644765,3.121761659163852
-4.123232039306371,0.06413980450590961
-4.38834128148619,0.7451768681999928
-2.882969195922179,4.295440119822102
-4.008975812458893,0.06584609224320115
-4.056484595191545,0.9462636188378972
-4.254873923430262,1.3865038018916416
-4.0548136612461985,0.14117478896641256
-3.864731922514194,3.1181688588818908
-3.821639888181553,3.357599966547353
-3.508444488890096,2.84843462661416
-3.63539462199763,-0.44042735470706695
-3.977181761245728,3.0774674712799346
-3.5066500262185984,0.1306348541814184
-4.0669214292198586,2.261418244261427
-3.449673226978242,0.30960027860886474
-3.150416332908112,3.90389895640597
-3.952753463060085,2.9300556108887763
-4.386415260927185,2.366757090432946
-3.806565472889469,-0.25535288481706386
-3.8540301907111907,0.18527904757481672
-2.6332314272878907,4.312908099153074
-4.276823412831122,3.160322848731025
-3.9878803851435802,-0.38346623990758943
-3.279228359835375,-0.14470921527651193
-4.523791567056737,0.9893518102050242
-3.585806688877862,3.505982935517275
-4.2817641720796615,2.4415089343193355
-3.6360750229023515,-0.07432553800462816
-4.354930864058016,2.3781747514933116
-3.7184419598971448,2.9612738309169515
-2.5122512344329664,3.7900776005899823
-3.240491921643401,3.3969580684740626
-3.673051650858231,-0.2988099051306292
-3.7520504059103947,-0.10418825906162321
-4.177918927692093,2.396705316072859
-4.344081422443039,1.3314215194658998
-3.820671300905679,3.135353373402782
-4.224216666317622,2.4809259390270135
-3.587198134095852,0.2838775600405907
-3.9724932508210307,3.160552892881122
-3.9458099767122525,2.3935042176946824
-4.0283459576331335,2.5019024967170638
-4.166500391225362,1.4842024774784501
-3.9256276894566695,-0.2077556635781861
-3.55811318886724,4.078537188621506
-3.660289031667483,3.188720142341623
-3.8107245156809966,3.069997233476121
-4.084369513672509,2.811768296630017
-3.967649220595933,2.1351358792038972
-4.1722566167540105,1.982140922391963
-4.158052530252355,1.8263354588892988
-3.539898540194184,3.448328764924492
-4.0842744217351195,1.145225370585356
-4.0405352220875415,1.0274732982696158
-4.17777761863354,1.0103176441440496
-4.136005069103006,1.0740722965753897
-3.906478970651547,-0.11495024047999003
-3.637746832990052,-0.21859719918597076
-3.934897926648919,-0.3283110384605006
-3.1649142578382703,4.098474593888506
-4.170183602729395,1.931497645481716
-4.04991823604135,2.3110390071975164
-3.4068945482966857,3.7064721430461045
-3.9190686231223513,-0.6316074037374748
-3.9723093308539776,1.3338149800604375
-4.347127101053564,1.919238036591443
-3.2008627253524415,3.0049600917294286
-2.7247894521072977,3.8058061795981
-2.8076090244992775,4.464705963521535
-4.046483157250561,1.0148888748163727
-3.3250823019563787,3.57012246506089
-3.6567351039197016,2.3958523417627657
-3.928733274187625,3.210223851720131
-4.465761600361281,2.8044712172980777
-2.5640916606325233,3.9811313841188474
-3.8297062353374884,-0.20978288505000053
-3.7061770590745122,-0.3517390556675224
-2.9210587602628246,3.9826611530407616
-4.226717163831614,1.9864303146644633
-4.426019211674593,2.323814765485783
-2.866925721067716,4.335922508016907
-4.216203033346822,1.2843369012826966
-3.174651970710511,3.6362467409558192
-3.637106995731128,3.160285736302784
-2.7468872040149335,4.446897845981471
-3.2350582651293855,3.512327111152543
-4.183603179263809,0.1447224578371591
-3.5241943572249466,2.6144462687407573
-4.3870242525492475,1.7497736427851383
-2.8739798784867197,3.3552451791564555
-4.610572345472422,1.2337159349136644
-4.306668564627678,2.4087294849427954
-3.2648546348608343,3.6834822640260536
-3.9960859086450364,1.6779785753727454
-3.3932177927724263,-0.16190643087776935
-4.0080408176158215,0.4903645664003313
-3.9110371689125203,0.8373497621068323
-3.9733573953840016,0.5603775075742119
-4.553109173553153,1.9303356359584878
-4.32074386995132,0.4075358179749493
-2.545815309462112,4.007747765182904
-3.5413324197136804,0.029767998997098033
-2.6964353318677503,3.9863855917781437
-3.583213226138701,-0.37974030382938295
-3.844353235452723,-0.36745704426205483
-2.7495261751249696,3.737429971173823
-3.697526522456404,0.1807170074812583
-4.209623025209908,3.487495209006881
-4.10270260406871,2.3158815628435567
-4.175563262162973,3.21939119205462
-4.383141578316473,1.4283373480195685
-3.2781703586730697,-0.08718769927726377
-3.8447763159292636,-0.404171481886475
-4.415363990811079,1.0680918476855683
-3.8252832859616084,2.572830998803221
-4.165037461979593,1.3587634771440968
-4.049209723074275,0.616332901515208
-2.477434095432888,3.673593074622747
-3.8144054418960582,-0.0975053158117063
-2.8399876486267184,4.470552635585149
-4.294339996188313,0.9680835596159489
-2.877280465534643,3.8535634601754625
-3.786331112090388,0.8598955467626634
-3.291337614238664,4.055212889722036
-2.769066985983165,4.444168672229885
-3.4720717823080993,3.9526407359614737
-4.420462291939793,0.9747045045923158
-3.9753000765457887,1.361906763479251
-3.4297345649138724,3.1967128614397984
-4.016654858365088,-0.6126723786501551
-3.6455376061080496,-0.19536685193841485
-3.961147366092896,1.4296502041483474
-3.5629073009428067,-0.014982260748735321
-4.236811353920379,2.0517595299014975
-3.681141419189544,2.9231398376867603
-3.236648249047072,3.6875057330936922
-3.1354567399791478,3.9422652538775016
-3.715120016837708,2.967471470327882
-3.911681259943465,2.2345075208946206
-3.934401229489617,0.2668375195489108
-4.071924515725871,2.0492033778375847
-4.186039205288872,1.6389166726789428
-3.8984419200535823,0.9914176049495115
-2.5284635092886623,4.190462301280361
-3.5943166436859917,3.343944622530065
-3.8129449228225774,2.4680440533717207
-4.447334188382933,2.663211213341327
-4.8213467396118155,1.8295503328328095
-2.783962090531621,4.314187498255489
-4.017442565427101,0.4522563509336899
-3.83521601115988,-0.289760154079973
-3.6872757782625096,3.3921201840340354
-4.208300022190993,1.4232547471572454
-4.347454953785629,1.9793590086866866
-3.611382569753938,3.5667441404162123
-3.4571830663236183,3.6252842841995436
-2.713943317081597,4.129261044115481
-4.1024369235646265,2.1370557234992504
-3.9076810647015634,3.2267699953908497
-3.669378075851696,0.13034542448539477
-2.799032965042759,3.8850943007898215
-3.6714549024160834,3.27474815647483
-3.811127551464122,2.223751608773835
-3.8065446003709105,2.978370128684448
-4.335273051313254,1.291860850561995
-3.504162136608685,-0.3701105201646371
-3.6366352940604325,2.893633548478655
-4.372469584599214,2.0239284423969925
-3.837576822709566,3.1526018154744024
-3.991018113878399,3.0029411579097003
-4.061056034026748,0.12311289828615757
-3.853260000267468,-0.08074039175108183
-4.088474488925018,0.5857343970752669
-4.055824489616606,2.1852090954784766
-3.0066871664108468,4.1161797490739565
-3.616379413454772,0.4628707032695618
-2.650048634646145,4.113885406824167
-4.320203000520744,2.5013124749460722
-3.172647655660722,4.108442529727589
-3.855003712257411,2.2472453711875326
-3.919330585609967,1.7975830529108465
-4.090329879899157,1.2601855774802142
-4.7252011669379765,2.418676289745698
-4.248494674633198,2.1679725424537897
-3.119612075445929,4.086135080819986
-3.0831289715151176,3.682887720016028
-3.8910743313180896,1.9740971624139607
-3.6141989205037097,2.88975256546088
-4.237179643245308,2.7062998083094616
-3.4450968650149827,2.9144990680194818
-3.969005359446502,2.0121245747843814
-4.014296279033152,0.6178894043978652
-4.714142308450547,2.0427743974625283
-3.994812103904377,0.1786526146093419
-4.101507450601109,2.4086528864375434
-3.8907337462066223,1.0091514670061104
-4.0638175362746205,3.322966298756036
-3.668582175153657,3.0582780986111455
-4.48072687454493,1.2396743342326442
-3.8409466320088748,0.9767657913131901
-2.7586125902540477,3.8570632292249143
-4.449490419253165,1.2202915444235158
-3.483590475008616,4.133417016987845
-4.795670367907382,-0.6513521354321545
-4.21300545322306,-0.028427237669029326
-3.8905928967754266,2.083131333556262
-3.998804782651835,1.841999682905754
-4.085310799875172,0.34808559905010306
-3.753087262567716,2.6870703412462773
-3.9363945752847114,1.1746863379904202
-4.10663596695426,1.5621444479541304
-3.727100009803591,3.2158530776822154
-3.50997527454005,-0.3960762821530619
-3.73248969391779,0.2969983426912075
-2.6301678623990163,4.373478982456461
-4.151704894680236,1.577995454199594
-4.1417200897466895,2.000870310480261
-4.705772031633617,1.5403133016453603
-4.59726048051108,0.784793843248565
-4.317974018401782,0.7406900027147095
-2.4609363885837783,4.028562419349208
-3.8484209777196305,2.59263368389785
-4.074348226602406,0.8474886002214542
-3.4624999638399805,-0.0038524444887961806
-3.8139790121056607,1.8378192988561202
-4.094095300224531,2.9185135470915338
-3.706241266069727,-0.39082137496669644
-4.0090631638733445,0.5802218922288697
-3.6938175449177257,-0.28058067689503563
-4.022311760238207,2.5823325324520434
-4.341238127709385,1.339521410859853
-2.7353528054210687,3.5850718959847545
-2.96542258224162,3.7148703903911136
-3.8241894475931706,-0.0820815994267532
-3.91925378946979,1.2067075872644653
-4.443840925795069,1.1758757803990152
-3.2215368824910096,3.7552482002648055
-2.602917627767761,3.877835472981395
-4.384072673118584,0.8738616069095863
-3.2312894005519666,3.4628968751240796
-3.9665948405086273,3.8620862955396857
-3.2456624933576483,3.6297085984433766
-3.783133403626038,3.0987116765410443
-4.303894035928366,1.251047561018478
-3.758170920595811,2.156972130130088
-2.7355458663374437,4.4433943768651325
-3.049165394066164,3.969880700997966
-4.175830689136795,0.3189187002073719
-4.537444271569564,1.2812793478994329
-2.8194043648787455,3.918650847549685
-4.10898070452393,1.7071856388204296
-4.595356712812865,1.0354033232840698
-4.08236302458319,-0.1813734063383965
-4.1782633454210085,0.7538528801823396
-4.388940621570557,1.7321671562324994
-3.87360790881252,0.5077342857545193
-4.318941405727952,2.156765033412613
-3.4395394078684736,3.690821919760937
-3.2085450970769,3.638953590493338
-2.6640222051535924,4.413916515315098
-4.2121196825901634,0.1938118757753422
-3.4956939276759105,-0.17977765332233453
-3.1063103425534386,3.7087805487809926
-3.227892217768467,3.961414631941895
-4.7082050199318,1.4758285866002125
-3.9243288125954234,1.5896991301118053
-3.783597767277347,0.0709234761175157
-3.747297762808856,-0.015390015998831386
-3.149071483878216,3.297845017769994
-4.0501177772759585,2.3365413021085737
-3.6774413203484495,2.228121100760286
-4.144469654095287,2.025411328555598
-3.0640614329027995,3.6742659698650706
-3.0343281433323606,3.5911993384461263
-4.291688932549627,2.0248386923476627
-4.052103421564904,2.5173198118896827
-3.8379215130076676,0.17909706864746022
-4.589699587870206,1.6624410055586594
-3.799471998409025,2.7491217755397144
-3.7666690626129906,2.6969930083682394
-2.532644137679217,3.9518873261261214
-4.300050666314775,1.1873717151266197
-4.690869950847733,1.609674541675896
-3.9079808530607565,2.7766048238494605
-2.1263285761676753,0.989557348163243
-2.4107997708301196,1.1944168386943144
-1.811801205337028,2.3484648684016007
-1.7656570816230954,2.451191338412554
-2.2818671654924696,0.7884136701209904
-2.2525927242414596,1.0538782845651138
-2.2473130462025988,1.8136943358506128
-2.379831991786573,1.157162409102678
-2.0033858395370934,1.9534343700975627
-2.061848910989303,1.2477310034810825
-1.923330363384755,2.3716187723931945
-2.2762092940909473,0.8712295583699804
-2.0312170252148714,2.238536463961226
-2.268457652516915,1.1481912490936157
-2.1620397454429563,2.03357411556175
-2.122179256521835,2.415010885228857
-2.6003534699323687,1.467200047230981
-1.9373730184173978,1.030436737275507
-2.0273040614490125,1.9401243384653002
-2.2296008622264623,1.8496294190041325
-1.7376575035204251,2.2033949867029037
-2.1198906825882804,1.4224019456383359
-1.9731804361252236,2.0045345090430167
-2.3079627681011345,1.8180321036666933
-2.373613162411406,0.8929647156411213
-2.334353875210418,1.3399554153627495
-1.7388716434771923,2.264072018315478
-2.252602299126891,1.5057866625002827
-2.3950228628392884,1.381815434167913
-2.1190924975769607,0.8531373718549624
-1.8399190496108484,2.242923023293952
-1.7902835664470742,2.3724752584781488
-1.942171108961535,1.322471337422266
-2.232120682750815,1.5386464756064975
-2.08365085227601,2.057819711964257
-2.306644573286523,2.205102865079355
-2.0199291933363375,1.0707976378039015
-1.6434062913163028,2.2120276893934374
-2.2740623103427033,1.3999745551217255
-2.1595642365339582,1.5321729376619038
-1.7987065638094364,2.311397023096391
-2.123778176289171,1.0384838971919172
-2.0295052880990196,2.1204707400662555
-1.9735258434814336,1.673518014308659
-2.01459964611116,1.9455319173449244
-2.306665668671082,0.7775393449162046
-2.2951221148634726,1.8001736779158797
-2.115523236053499,1.2559893272273666
-2.2975186103367946,2.1311864618479355
-2.275275556969505,1.8247311291419495
-2.212738769512184,1.6631508902771477
-2.2591746873376097,1.7691588717497615
-2.0226001697750453,1.7615289630624797
-1.8363827725254545,1.1483516512743632
-2.3194193227928155,1.9302235706920805
-2.4104386822834862,1.3534854129190272
-2.0180607672491266,1.1068710826185568
-1.8842539545991883,1.8900304891174589
-1.9859920485824867,1.1211769556182616
-2.118653396892825,1.4481959195378777
-2.4856543447572412,1.7652606152787405
-2.361746234021066,1.8686603091408562
-2.3103018663734907,1.082127187631336
-2.6090155976477867,1.4240133500881205
-1.7995437164678694,2.386696221406154
-2.4461688402649933,1.092837610104196
-2.0034269289220332,2.0304428640190455
-2.3197495574744815,1.6836637328350186
-1.8690700921809542,0.9975954883053934
-1.944430353030493,1.464056957221724
-2.102540753083026,1.4878451087524958
-2.060555944600991,1.2283871165464566
-2.0205107923438055,2.1589095791347237
-2.2366522633815995,1.599284431566646
-2.2905431433268766,1.6326023116004453
-2.289603527499935,1.7109325222188574
-2.0611208539089687,2.1067841872797874
-2.170561741469177,2.0766667018237563
-2.2398387704385123,1.2408107887218853
-1.9156192663676885,2.3395919479296676
-2.1520075151999163,0.8036742170057615
-2.399583602686901,1.7360241011705515
-1.931966174028793,1.9571135959601254
-2.204916049481777,1.6051430073488369
-1.8909260671376749,1.1463592059315508
-2.262366827154209,1.6111129810403144
-2.2641014493573346,1.7137335105795706
-2.0097055163949404,2.168156453831695
-2.1069359831284515,1.4355763139388917
-2.0105095549844876,1.0708183590078506
-1.9891556037850449,2.094529781484016
-2.3892237547833695,0.8216938507701058
-2.073230525977446,2.0831077743084987
-1.6926712629581306,2.340585070945871
-2.4761424307541673,2.115165162319938
-1.9806117777606322,0.957461593629782
-2.3310688269750743,1.44331054265174
-2.402540320485934,1.7507074484704914
-2.190489215907859,1.1432548717220654
-2.296389846713412,1.4922766912827894
-2.3758572243370724,1.349991770035418
-2.4003963890201883,1.1008228636729087
-2.2138213526910433,1.608975792814118
-1.878013459419939,2.210862695630185
-2.0955622924901194,2.0744671419777814
-1.9243770699041127,2.5104392459390894
-1.9713211547721283,2.635732983887393
-1.9973860470187481,2.299852978428886
-2.2063759512792225,1.1123691063835983
-2.1199410977637694,1.986553987383505
-2.110730812979007,1.4232900039237832
-2.1743370445018435,0.9875149768159536
-2.449520713618896,1.497181974066418
-2.1071837365736164,1.81451956760663
-2.113141929323147,1.9958350180449662
-2.008529391927002,1.867558652307199
-2.3248494648291684,1.4814122090928221
-2.3462874990715417,0.9419503810007536
-2.2661506382074963,1.8206744750395971
-2.029229573808777,2.08309190254805
-2.049985377525724,1.9629834761635498
-2.1552860371631386,1.5244579050559774
-1.981653186180628,2.389961094849456
-2.311142115391524,1.6129117102296906
-2.0405493792623406,1.6162197942690764
-1.6840797010887028,2.4004898180246643
-2.092238162416525,1.3712084603161223
-2.094428962099677,1.523279552199861
-1.7861952694681633,1.979297675768785
-2.250556672168577,0.8530445365311617
-2.152642659865656,1.3199687274448342
-2.1326677116459325,1.2015448264173814
-2.2025969485390258,1.7179975164739356
-1.9853061169011545,2.0949593948613328
-1.92097180452088,1.7391578397761476
-2.2610733109317414,1.1340267555429557
-2.2713065449804213,1.3185154140096866
-2.2362799925661823,1.5300774756999345
-1.9959151313017691,2.125886144948926
-2.137573675518608,1.6295543212720496
-1.6189385001131793,2.1506990176143823
-1.613264794777691,2.2593908341674154
-2.0149459704775854,1.9729200163103298
-1.972431285528925,2.4909955698324664
-2.244203522933251,1.2574005992228585
-1.8875648678111983,2.399841794223016
-2.408866744315385,1.9464453821706102
-1.7364428945229002,2.1841123839661702
-2.048703530636513,2.437403810599859
-2.14985707281804,0.8033069489538611
-2.3289604582468524,1.2091512383307335
-2.15160921009773,1.181498199482582
-2.0114893156818567,0.9442495119954212
-2.351042292942926,1.0832419856716133
-2.307862208773379,1.2311115254206002
-2.2245424403824154,1.1752531263555501
-2.2723698855298373,1.5568285533827892
-2.156847934500721,1.155272827481336
-2.02259590479718,1.637569455274258
-1.96943671549653,1.0971629935989844
-1.9482615058428001,1.6090129886321287
-2.17286944486473,1.7393428796664339
-2.0115667650333124,1.189821897894256
-2.3217910499070467,1.9004095623021693
-2.0560678319080523,2.0212231282962785
-1.8649248795442843,2.515753138697038
-2.022925100552701,0.8892565323576379
-1.6751788494892124,2.3739020141951945
-2.3261420421769534,1.730593125774721
-1.6360242800424627,2.214958695116202
-1.9201233236046176,2.085585837945117
-2.098417957708415,1.6347161757215136
-1.8002172818665616,2.39798456370067
-1.8306485425903753,2.3811991379024553
-1.7882688814936216,2.018589594258396
-1.6923612547925937,2.2912801690943803
-2.2083465917180507,1.0428668321261725
-1.9722490807218103,0.9227401002663951
-1.9176603443418614,1.794531455568673
-2.312182974671442,2.100269495246303
-2.3118214313635814,1.6285040919425358
-1.9608025559373812,2.111672953609435
-2.0665026156387194,1.2480668161910704
-2.0078913310321935,1.6140176298706257
-2.263545720873168,1.6635003241670812
-2.3263015821134037,1.5202277428603583
-1.950477858759957,2.457484479315008
-1.9782059374183298,1.81591001461698
-2.177643122801288,1.3346725701719049
-2.567654521450965,1.7003383144206572
-2.148926412911587,1.350398693264953
-2.2450754579976966,1.2808601207482897
-2.195529873896286,1.950776219707627
-1.8423313641897718,1.9974756232293644
-2.169297214140376,1.79169951882573
-1.7147489373171707,2.011662606707817
-2.170534889239083,1.004103688330569
-2.0298657979118993,0.8765809918886088
-2.185070025263011,1.1397252712645494
-1.7808779423347607,2.324388772722795
-1.8644859484944831,2.1761126943930105
-1.7929567534880029,2.4171547918203222
-2.2319381832385776,1.832343944327531
-2.1933702976247624,1.666502706486097
-2.0373010119049155,1.1876700573701164
-2.285813695322724,1.2836503551611462
-1.7803129414618462,2.015355648639883
-1.8284376960472768,1.9353658742337756
-2.066181718539623,1.883501462963625
-2.017740034617949,2.5702791386041146
-2.1964319522941214,1.644172117617046
-1.6863741485115673,2.308747484443071
-2.4124200338796293,0.9935122376767637
-1.8391775183047563,2.2034457727056016
-2.3272693264673556,1.3023682708020354
-2.1522609590730912,2.2975323857082017
-1.7947920891405338,2.4291295300267004
-1.9167301435586017,2.4149503944602557
-2.110514143310611,1.555634864518798
-2.367988075246112,1.030041326262594
-2.2615598808877695,1.4161072028130572
-2.1788709225329432,1.8359146321830917
-1.8415073629477994,2.224129577775821
-2.510314533113075,1.9769753384759257
-1.8638245053100273,1.8360485479235251
-2.2034811977447615,1.1305917466296744
-2.0203609855625095,1.0694042771742016
-1.9310906233829066,1.8209144326614894
-1.9267666757988389,2.0535254862705234
-1.975366734048194,1.010594742956081
-2.407053267309708,1.146205597067158
-2.393167308020256,1.415857415853675
-1.8920764126688685,1.8767909106816363
-2.06023635105405,1.6976061005268508
-2.0920769499727574,2.2349849999162363
-2.3375953388825392,1.9077682701281473
-2.3557196124957436,0.9856457456831342
-2.246800058620309,1.4331201176456863
-2.1916913155402202,1.757296299874849
-2.0169488862240046,1.9416106570340772
-2.047358656136531,2.18456229646556
-1.925765263162215,2.342139941439313
-2.2667127110066447,1.7836289033262993
-1.971828571667078,2.4254220031148113
-2.5432914951345964,1.24088775050317
-2.044616267136048,2.197160161984527
-2.192657313118928,1.4539081345676108
-2.3165606911636996,1.692619042674559
-1.823371662539252,2.4182159832592705
-1.9286901260457052,1.147268667937274
-2.2318755182274828,1.1316786707108675
-2.119185857331164,0.8968795589341209
-1.9048558020307307,1.2130755312157735
-2.15173703765382,2.0644850392044574
-2.3010624062719907,1.202093395920971
-2.129598888736731,1.1896558362568874
-1.7671551003155015,2.074297883506433
-2.0612135389786856,1.1455843222267372
-2.1349415828957126,1.6220533158027752
-2.0430507358439587,1.7153204534162185
-2.247538705941725,1.5588180407162238
-1.9580488563977032,2.2276819854751033
-2.257519304174483,1.2744476481745557
-2.370417190744738,1.541056878888375
-2.1077369559120385,1.152495535605876
-2.0797447994658294,1.617281552565103
-2.3791720735965898,1.834955244390963
-2.30527458522106,1.2202169278133361
-2.1243385291286536,1.367770920875413
-2.022721899043308,1.5768807127852984
-1.984831571605756,1.5679176432409039
-1.9607029757377756,2.134992084568521
-2.0784345546083527,1.12137411468125
-2.2374334665421474,0.9513191822838036
-2.145148977779002,0.9624860868406966
-1.9548563093036586,2.3028090573414666
-2.1302331013346105,1.021212355664818
-2.0668250890897966,1.101729963922952
-1.7810766955253499,1.954687419233463
-2.1575617991769818,1.3302400359717255
-1.85413415897328,2.2157555991911435
-1.9529042324117287,0.9948315730952144
-2.15692893265763,1.301335970588977
-1.9882881050529462,2.2412350544135684
-2.137227676888519,2.1293032869235065
-2.3927226240376473,1.6145796346544952
-1.9176707093892085,1.8467118300443979
-1.7932164410282563,2.1455016862524676
-1.9264356909783373,1.8923174441308148
-2.200329612635999,1.8497701395987176
-2.282013871822447,0.7547196255625983
-1.658921568206495,2.3149478164893886
-2.2929141481975632,1.4878594075731613
-2.2517715136111516,1.7159143475745506
-2.27002317217762,1.498919290720491
-1.8205632757674919,2.077216940370733
-1.7824336593373022,1.7775198663218144
-2.2682425323242503,1.7926814665274076
-2.096498405026147,1.9887984832703678
-1.9227139172653835,2.0833087010675277
3.1544499046979038,3.6762290243792224
3.5224904732154383,3.2197353585158828
3.008203894500339,4.042208141430874
3.626297085244508,-0.3094466882088531
4.070627647423192,2.7792848203935936
4.141382124108306,1.764032693329726
3.8240035211190833,3.194621252243372
3.562358778944518,3.1470716964878434
4.565739928483501,0.2111903589669506
4.105323724347869,0.5198563402811538
3.8624779097987068,1.999875636123635
4.472371798602403,0.71374018847134
4.317643357455269,1.3320090482900295
2.7030279755311257,4.049347317444627
4.53359439863744,1.4381939890571018
3.522021749522108,0.11424572693022284
3.1397075027872803,0.11177552925015344
4.4271956060855455,0.8351277337100252
2.8572019122644985,3.953043445516423
3.727010700721272,-0.2629566343271683
4.138003625074275,1.423032928862375
4.0535590381080775,-0.6218373137805044
4.608680732123862,1.3615242664503393
3.950773433919675,0.7619517611066686
3.48201003270469,-0.29960197147394774
4.031376320460088,3.522995401343661
4.286541776992595,0.43798053201704845
4.097286944759212,2.8316858683134427
4.262641079193834,2.2455504401535418
3.121188649185904,3.844242716881713
3.9811478680591716,1.2455218639931038
3.832030062757563,0.16923370754043177
2.900842451927151,4.006440723157286
2.76938700611309,3.899335290637853
3.9316217080217237,2.555448211612246
3.7978826478963286,1.377673287196101
3.8193582479046517,0.3294971822340791
3.78059548119994,2.8344366571608477
2.4383822712642997,4.035230106889358
4.03508100727842,2.9241083890193367
3.70132866683989,3.430357534924799
2.8028189953547242,4.185394349662615
3.961809908677375,3.5082367180241874
3.987492414215648,1.0930691938757726
3.487554622748402,-0.285769110550816
4.024462306764864,3.2626896035991844
4.233846576581751,0.33515657185724934
4.293821008095531,-0.05488780420340267
4.047651255412224,3.035839659177179
3.7821208181983677,-0.05363413400566408
4.387596303067643,0.4951172735914131
4.260597840825549,2.4064596336253197
4.200660353741673,2.868504396668885
3.6348997821988873,3.7090434198169375
3.4797331756998933,-0.3314440269147345
3.3889336138201718,-0.19539676907855763
4.228553272594024,0.7673350919494907
4.193687967745305,1.2756142021598003
3.5851766398984095,-0.4589069216289625
4.411344821757989,1.3227705839467074
2.867019400533073,4.129596635840024
3.367178456946766,4.015479782709879
3.8688812747996515,2.909737079633021
3.810845550715715,0.9065361352800076
4.289957951475614,0.5479757860956329
3.1338449267257733,3.6625470138943195
4.296112044737181,1.2979813668625115
4.50331497106218,1.815641558847868
